id	name	other_data
48405	San Augustine	State
48407	San Jacinto	State
48409	San Patricio	State
48411	San Saba	State
48413	Schleicher	State
48415	Scurry	State
48417	Shackelford	State
48419	Shelby	State
48421	Sherman	State
48423	Smith	State
48425	Somervell	State
48427	Starr	State
48429	Stephens	State
48431	Sterling	State
48433	Stonewall	State
48435	Sutton	State
48437	Swisher	State
48439	Tarrant	State
48441	Taylor	State
48443	Terrell	State
48445	Terry	State
48447	Throckmorton	State
48449	Titus	State
48451	Tom Green	State
48453	Travis	State
48455	Trinity	State
48457	Tyler	State
48459	Upshur	State
48461	Upton	State
48463	Uvalde	State
48465	Val Verde	State
48467	Van Zandt	State
48469	Victoria	State
48471	Walker	State
48473	Waller	State
48475	Ward	State
48477	Washington	State
48479	Webb	State
48481	Wharton	State
48483	Wheeler	State
48485	Wichita	State
48487	Wilbarger	State
48489	Willacy	State
48491	Williamson	State
48493	Wilson	State
48495	Winkler	State
48497	Wise	State
48499	Wood	State
48501	Yoakum	State
48503	Young	State
48505	Zapata	State
48507	Zavala	State
49000	Utah	State
49001	Beaver	State
49003	Box Elder	State
49005	Cache	State
49007	Carbon	State
49009	Daggett	State
49011	Davis	State
49013	Duchesne	State
49015	Emery	State
49017	Garfield	State
49019	Grand	State
49021	Iron	State
49023	Juab	State
49025	Kane	State
49027	Millard	State
49029	Morgan	State
49031	Piute	State
49033	Rich	State
49035	Salt Lake	State
49037	San Juan	State
49039	Sanpete	State
49041	Sevier	State
49043	Summit	State
49045	Tooele	State
49047	Uintah	State
49049	Utah	State
49051	Wasatch	State
49053	Washington	State
49055	Wayne	State
49057	Weber	State
50000	Vermont	State
50001	Addison	State
50003	Bennington	State
50005	Caledonia	State
50007	Chittenden	State
50009	Essex	State
50011	Franklin	State
50013	Grand Isle	State
50015	Lamoille	State
50017	Orange	State
50019	Orleans	State
50021	Rutland	State
50023	Washington	State
50025	Windham	State
50027	Windsor	State
51000	Virginia	State
51001	Accomack	State
51003	Albemarle	State
51005	Alleghany	State
51007	Amelia	State
51009	Amherst	State
51011	Appomattox	State
51013	Arlington	State
51015	Augusta	State
51017	Bath	State
51019	Bedford	State
51021	Bland	State
51023	Botetourt	State
51025	Brunswick	State
51027	Buchanan	State
51029	Buckingham	State
51031	Campbell	State
51033	Caroline	State
51035	Carroll	State
51036	Charles City	State
51037	Charlotte	State
51041	Chesterfield	State
51043	Clarke	State
51045	Craig	State
51047	Culpeper	State
51049	Cumberland	State
51051	Dickenson	State
51053	Dinwiddie	State
51057	Essex	State
51059	Fairfax	State
51061	Fauquier	State
51063	Floyd	State
51065	Fluvanna	State
51067	Franklin	State
51069	Frederick	State
51071	Giles	State
51073	Gloucester	State
51075	Goochland	State
51077	Grayson	State
51079	Greene	State
51081	Greensville	State
51083	Halifax	State
51085	Hanover	State
51087	Henrico	State
51089	Henry	State
51091	Highland	State
51093	Isle of Wight	State
51095	James City	State
51097	King and Queen	State
51099	King George	State
51101	King William	State
51103	Lancaster	State
51105	Lee	State
51107	Loudoun	State
51109	Louisa	State
51111	Lunenburg	State
51113	Madison	State
51115	Mathews	State
51117	Mecklenburg	State
51119	Middlesex	State
51121	Montgomery	State
51125	Nelson	State
51127	New Kent	State
51131	Northampton	State
51133	Northumberland	State
51135	Nottoway	State
51137	Orange	State
51139	Page	State
51141	Patrick	State
51143	Pittsylvania	State
51145	Powhatan	State
51147	Prince Edward	State
51149	Prince George	State
51153	Prince William	State
51155	Pulaski	State
51157	Rappahannock	State
51159	Richmond	State
51161	Roanoke	State
51163	Rockbridge	State
51165	Rockingham	State
51167	Russell	State
51169	Scott	State
51171	Shenandoah	State
51173	Smyth	State
51175	Southampton	State
51177	Spotsylvania	State
51179	Stafford	State
51181	Surry	State
51183	Sussex	State
51185	Tazewell	State
51187	Warren	State
51191	Washington	State
51193	Westmoreland	State
51195	Wise	State
51197	Wythe	State
51199	York	State
51510	Alexandria	State
51515	Bedford	State
51520	Bristol	State
51530	Buena Vista	State
51540	Charlottesville	State
51550	Chesapeake	State
51560	Clifton Forge	State
51570	Colonial Heights	State
51580	Covington	State
51590	Danville	State
51595	Emporia	State
51600	Fairfax	State
51610	Falls Church	State
51620	Franklin	State
51630	Fredericksburg	State
51640	Galax	State
51650	Hampton	State
51660	Harrisonburg	State
51670	Hopewell	State
51678	Lexington	State
51680	Lynchburg	State
51683	Manassas	State
51685	Manassas Park	State
51690	Martinsville	State
51700	Newport News	State
51710	Norfolk	State
51720	Norton	State
51730	Petersburg	State
51735	Poquoson	State
51740	Portsmouth	State
51750	Radford	State
51760	Richmond	State
51770	Roanoke	State
51775	Salem	State
51780	South Boston	State
51790	Staunton	State
51800	Suffolk	State
51810	Virginia Beach	State
51820	Waynesboro	State
51830	Williamsburg	State
51840	Winchester	State
53000	Washington	State
53001	Adams	State
53003	Asotin	State
53005	Benton	State
53007	Chelan	State
53009	Clallam	State
53011	Clark	State
53013	Columbia	State
53015	Cowlitz	State
53017	Douglas	State
53019	Ferry	State
53021	Franklin	State
53023	Garfield	State
53025	Grant	State
53027	Grays Harbor	State
53029	Island	State
53031	Jefferson	State
53033	King	State
53035	Kitsap	State
53037	Kittitas	State
53039	Klickitat	State
53041	Lewis	State
53043	Lincoln	State
53045	Mason	State
53047	Okanogan	State
53049	Pacific	State
53051	Pend Oreille	State
53053	Pierce	State
53055	San Juan	State
53057	Skagit	State
53059	Skamania	State
53061	Snohomish	State
53063	Spokane	State
53065	Stevens	State
53067	Thurston	State
53069	Wahkiakum	State
53071	Walla Walla	State
53073	Whatcom	State
53075	Whitman	State
53077	Yakima	State
54000	West Virginia	State
54001	Barbour	State
54003	Berkeley	State
54005	Boone	State
54007	Braxton	State
54009	Brooke	State
54011	Cabell	State
54013	Calhoun	State
54015	Clay	State
54017	Doddridge	State
54019	Fayette	State
54021	Gilmer	State
54023	Grant	State
54025	Greenbrier	State
54027	Hampshire	State
54029	Hancock	State
54031	Hardy	State
54033	Harrison	State
54035	Jackson	State
54037	Jefferson	State
54039	Kanawha	State
54041	Lewis	State
54043	Lincoln	State
54045	Logan	State
54047	McDowell	State
54049	Marion	State
54051	Marshall	State
54053	Mason	State
54055	Mercer	State
54057	Mineral	State
54059	Mingo	State
54061	Monongalia	State
54063	Monroe	State
54065	Morgan	State
54067	Nicholas	State
54069	Ohio	State
54071	Pendleton	State
54073	Pleasants	State
54075	Pocahontas	State
54077	Preston	State
54079	Putnam	State
54081	Raleigh	State
54083	Randolph	State
54085	Ritchie	State
54087	Roane	State
54089	Summers	State
54091	Taylor	State
54093	Tucker	State
54095	Tyler	State
54097	Upshur	State
54099	Wayne	State
54101	Webster	State
54103	Wetzel	State
54105	Wirt	State
54107	Wood	State
54109	Wyoming	State
55000	Wisconsin	State
55001	Adams	State
55003	Ashland	State
55005	Barron	State
55007	Bayfield	State
55009	Brown	State
55011	Buffalo	State
55013	Burnett	State
55015	Calumet	State
55017	Chippewa	State
55019	Clark	State
55021	Columbia	State
55023	Crawford	State
55025	Dane	State
55027	Dodge	State
55029	Door	State
55031	Douglas	State
55033	Dunn	State
55035	Eau Claire	State
55037	Florence	State
55039	Fond du Lac	State
55041	Forest	State
55043	Grant	State
55045	Green	State
55047	Green Lake	State
55049	Iowa	State
55051	Iron	State
55053	Jackson	State
55055	Jefferson	State
55057	Juneau	State
55059	Kenosha	State
55061	Kewaunee	State
55063	La Crosse	State
55065	Lafayette	State
55067	Langlade	State
55069	Lincoln	State
55071	Manitowoc	State
55073	Marathon	State
55075	Marinette	State
55077	Marquette	State
55078	Menominee	State
55079	Milwaukee	State
55081	Monroe	State
55083	Oconto	State
55085	Oneida	State
55087	Outagamie	State
55089	Ozaukee	State
55091	Pepin	State
55093	Pierce	State
55095	Polk	State
55097	Portage	State
55099	Price	State
55101	Racine	State
55103	Richland	State
55105	Rock	State
55107	Rusk	State
55109	St. Croix	State
55111	Sauk	State
55113	Sawyer	State
55115	Shawano	State
55117	Sheboygan	State
55119	Taylor	State
55121	Trempealeau	State
55123	Vernon	State
55125	Vilas	State
55127	Walworth	State
55129	Washburn	State
55131	Washington	State
55133	Waukesha	State
55135	Waupaca	State
55137	Waushara	State
55139	Winnebago	State
55141	Wood	State
56000	Wyoming	State
56001	Albany	State
56003	Big Horn	State
56005	Campbell	State
56007	Carbon	State
56009	Converse	State
56011	Crook	State
56013	Fremont	State
56015	Goshen	State
56017	Hot Springs	State
56019	Johnson	State
56021	Laramie	State
56023	Lincoln	State
56025	Natrona	State
56027	Niobrara	State
56029	Park	State
56031	Platte	State
56033	Sheridan	State
56035	Sublette	State
56037	Sweetwater	State
56039	Teton	State
56041	Uinta	State
56043	Washakie	State
56045	Weston	State
60000	America Somoa	State
60010	Eastern	State
60020	Manu'a	State
60030	Rose Island	State
60040	Swains Island	State
60050	Western	State
64000	Federated States of Micronesia	State
64002	Chuuk	State
64005	Kosrae	State
64040	Pohnpeit	State
64060	Yap	State
66000	Guam	State
66010	Guam	State
68000	Marshall Islands	State
68007	Ailinginae	State
68010	Ailinglaplap	State
68030	Ailuk	State
68040	Arno	State
68050	Aur	State
68060	Bikar	State
68070	Bikini	State
68073	Bokak	State
68080	Ebon	State
68090	Enewetak	State
68100	Erikub	State
68110	Jabat	State
68120	Jaluit	State
68130	Jemo	State
68140	Kili	State
68150	Kwajalein	State
68160	Lae	State
68170	Lib	State
68180	Likiep	State
68190	Majuro	State
68300	Maloelap	State
68310	Mejit	State
68320	Mili	State
68330	Namorik	State
68340	Namu	State
68350	Rongelap	State
68360	Rongrik	State
68385	Toke	State
68390	Ujae	State
68400	Ujelang	State
68410	Utrik	State
68420	Wotho	State
68430	Wotle	State
69000	Northern Mariana Islands	State
69085	Northern Islands	State
69100	Rota	State
69110	Saipan	State
69120	Tinian	State
70000	Palau	State
70002	Aimeliik	State
70004	Airai	State
70212	Melekeok	State
70214	Ngaraard	State
70227	Ngernmlengui	State
70228	Ngiwal	State
72000	Puerto Rico	State
72001	Adjuntas	State
72003	Aguada	State
72005	Aguadilla	State
72007	Aguas Buenas	State
72009	Aibonito	State
72011	Anasco	State
72013	Arecibo	State
72015	Arroyo	State
72017	Barceloneta	State
72019	Barranquitas	State
72021	Bayamo'n	State
72023	Cabo Rojo	State
72025	Caguas	State
72027	Camuy	State
72029	Canovanas	State
72031	Carolina	State
72033	Catano	State
72035	Cayey	State
72037	Ceiba	State
72041	Cidra	State
72043	Coamo	State
72045	Comerio	State
72047	Corozal	State
72049	Culebra	State
72051	Dorado	State
72053	Fajardo	State
72054	Florida	State
72055	Guanica	State
72057	Guayama	State
72059	Guayanilla	State
72061	Guaynabo	State
72063	Gurabo	State
72065	Hatillo	State
72067	Hormigueros	State
72069	Humacao	State
72071	Isabela	State
72073	Jayuya	State
72075	Juana Diaz	State
72077	Juncos	State
72079	Lajas	State
72081	Lares	State
72083	Las Marias	State
72085	Las Piedras	State
72087	Loiza	State
72089	Luquillo	State
72091	Manati	State
72093	Maricao	State
72097	Mayaguez	State
72099	Moca	State
72101	Morovis	State
72103	Naguabo	State
72105	Naranjito	State
72107	Orocovis	State
72109	Patillas	State
72111	Penuelas	State
72113	Ponce	State
72115	Quebradillas	State
72117	Rincon	State
72119	Rio Grande	State
72121	Sabana Grande	State
72123	Salinas	State
72125	San German	State
72127	San Juan	State
72129	San Lorenzo	State
72131	San Sebastian	State
72133	Santa Isabel	State
72135	Toa Alta	State
72137	Toa Baja	State
72139	Trujillo Alto	State
72141	Utuado	State
72143	Vega Alta	State
72145	Vega Baja	State
72147	Vieques	State
72149	Villalba	State
72151	Yabucoa	State
72153	Yauco	State
74000	U.S. Minor Outlying Islands	State
74050	Baker Island	State
74100	Howland Island	State
74150	Jarvis Island	State
74200	Johnston Island	State
74250	Kingman Reef	State
74300	Midway Islands	State
74350	Navassa Island	State
74400	Palmyra Atoll	State
74450	Wake Island	State
78000	Virgin Islands of the United States	State
78010	Angaur	State
78010	St. Croix	State
78020	St. John	State
78030	St. Thomas	State
78050	Hatoboheit	State
78100	Kayangel	State
78150	Koror	State
78218	Ngarchelong	State
78222	Ngardmau	State
78224	Ngatpang	State
78226	Ngchesar	State
78350	Peleliu	State
78370	Sonsorol	State
